listing_id,title,make,model,year,price,mileage,province,vehicle_type,source,scraped_at,vehicle_age,age_bucket
mock_0332,Yamaha R15 2021,Yamaha,R15,2021,32000.0,98100.0,Chiang Mai,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0333,Isuzu D-Max 2015,Isuzu,D-Max,2015,343000.0,156600.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0334,Toyota Yaris 2016,Toyota,Yaris,2016,205000.0,181100.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0335,Suzuki Swift 2013,Suzuki,Swift,2013,123000.0,146800.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0336,Toyota Fortuner 2022,Toyota,Fortuner,2022,711000.0,66300.0,Krabi,Car,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0337,Honda Wave 110 2015,Honda,Wave 110,2015,14000.0,190100.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0338,Honda PCX 160 2020,Honda,Pcx 160,2020,39000.0,73200.0,Krabi,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0339,Mitsubishi Pajero 2018,Mitsubishi,Pajero,2018,470000.0,114600.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0340,Mercedes-Benz C-Class 2022,Mercedes-Benz,C-Class,2022,1212000.0,63300.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0341,Honda Civic 2018,Honda,Civic,2018,321000.0,158000.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0342,Honda Civic 2020,Honda,Civic,2020,321000.0,125700.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0343,Honda PCX 160 2023,Honda,Pcx 160,2023,59000.0,38800.0,Saraburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0344,Nissan Almera 2012,Nissan,Almera,2012,187000.0,148000.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0345,Yamaha MT-15 2022,Yamaha,Mt-15,2022,52000.0,59500.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0346,Mercedes-Benz C-Class 2020,Mercedes-Benz,C-Class,2020,1198000.0,114900.0,Pathum Thani,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0347,Yamaha Aerox 155 2023,Yamaha,Aerox 155,2023,38000.0,57600.0,Nakhon Ratchasima,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0348,Yamaha NMAX 155 2021,Yamaha,Nmax 155,2021,44000.0,77100.0,Nakhon Ratchasima,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0349,Ford Ranger 2014,Ford,Ranger,2014,385000.0,159900.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0350,Nissan Almera 2015,Nissan,Almera,2015,195000.0,166200.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0351,Ford Ranger 2019,Ford,Ranger,2019,415000.0,155600.0,Pathum Thani,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0352,Yamaha NMAX 155 2021,Yamaha,Nmax 155,2021,33000.0,92200.0,Khon Kaen,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0353,Mazda 3 2017,Mazda,3,2017,285000.0,178800.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0354,Yamaha NMAX 155 2019,Yamaha,Nmax 155,2019,38000.0,160600.0,Hat Yai (Songkhla),Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0355,Suzuki GSX-S150 2022,Suzuki,Gsx-S150,2022,44000.0,79400.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0356,Honda Civic 2017,Honda,Civic,2017,361000.0,100200.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0357,Suzuki Swift 2013,Suzuki,Swift,2013,134000.0,248900.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0358,Nissan Navara 2013,Nissan,Navara,2013,341000.0,284500.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0359,BMW Series 3 2021,Bmw,Series 3,2021,947000.0,43900.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0360,BMW Series 3 2017,Bmw,Series 3,2017,872000.0,165100.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0361,Honda Civic 2013,Honda,Civic,2013,366000.0,127000.0,Chonburi,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0362,Toyota Corolla 2016,Toyota,Corolla,2016,309000.0,159700.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0363,Kawasaki Z400 2022,Kawasaki,Z400,2022,109000.0,86600.0,Samut Prakan,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0364,Honda Wave 110 2018,Honda,Wave 110,2018,14000.0,94600.0,Krabi,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0365,Ford Ranger 2014,Ford,Ranger,2014,407000.0,133600.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0366,Honda Civic 2018,Honda,Civic,2018,341000.0,81400.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0367,Kawasaki Z400 2018,Kawasaki,Z400,2018,82000.0,138300.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0368,BMW Series 3 2014,Bmw,Series 3,2014,921000.0,223300.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0369,Toyota CHR 2018,Toyota,Chr,2018,292000.0,96100.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0370,Kawasaki Ninja 300 2019,Kawasaki,Ninja 300,2019,46000.0,90600.0,Saraburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0371,Isuzu D-Max 2018,Isuzu,D-Max,2018,298000.0,149100.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0372,Toyota Camry 2013,Toyota,Camry,2013,510000.0,250400.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0373,Honda CBR 150R 2017,Honda,Cbr 150R,2017,40000.0,154400.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0374,Toyota Corolla 2018,Toyota,Corolla,2018,288000.0,131400.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0375,Yamaha MT-15 2019,Yamaha,Mt-15,2019,42000.0,117300.0,Chiang Rai,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0376,Suzuki GSX-S150 2016,Suzuki,Gsx-S150,2016,32000.0,177100.0,Hat Yai (Songkhla),Motorcycle,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0377,Honda Civic 2017,Honda,Civic,2017,336000.0,134100.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0378,Yamaha NMAX 155 2023,Yamaha,Nmax 155,2023,61000.0,65600.0,Krabi,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0379,Honda Click 150 2019,Honda,Click 150,2019,21000.0,110900.0,Prachuap Khiri Khan,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0380,BMW Series 3 2017,Bmw,Series 3,2017,917000.0,116300.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0381,Kawasaki Ninja 300 2017,Kawasaki,Ninja 300,2017,45000.0,188500.0,Udon Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0382,Honda HR-V 2019,Honda,Hr-V,2019,304000.0,113800.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0383,Yamaha MT-15 2022,Yamaha,Mt-15,2022,58000.0,62100.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0384,Toyota CHR 2020,Toyota,Chr,2020,401000.0,93700.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0385,Mazda CX-5 2018,Mazda,Cx-5,2018,405000.0,105000.0,Ubon Ratchathani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0386,BMW Series 3 2020,Bmw,Series 3,2020,953000.0,122200.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0387,Mitsubishi Triton 2015,Mitsubishi,Triton,2015,373000.0,166700.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0388,Suzuki Swift 2019,Suzuki,Swift,2019,164000.0,87100.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0389,Yamaha NMAX 155 2020,Yamaha,Nmax 155,2020,36000.0,103600.0,Khon Kaen,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0390,Mazda 3 2018,Mazda,3,2018,322000.0,100800.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0391,Toyota CHR 2021,Toyota,Chr,2021,413000.0,50900.0,Surat Thani,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0392,Nissan Navara 2014,Nissan,Navara,2014,361000.0,99500.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0393,Honda HR-V 2018,Honda,Hr-V,2018,321000.0,90600.0,Chonburi,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0394,Honda Click 150 2019,Honda,Click 150,2019,20000.0,91400.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0395,Honda Civic 2015,Honda,Civic,2015,341000.0,208300.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0396,Honda Jazz 2018,Honda,Jazz,2018,130000.0,125400.0,Pathum Thani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0397,Honda Jazz 2013,Honda,Jazz,2013,184000.0,132600.0,Chonburi,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0398,Honda HR-V 2020,Honda,Hr-V,2020,331000.0,90800.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0399,Nissan Almera 2016,Nissan,Almera,2016,206000.0,210400.0,Krabi,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0400,Mitsubishi Pajero 2021,Mitsubishi,Pajero,2021,621000.0,61500.0,Krabi,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0401,Kawasaki Ninja 300 2021,Kawasaki,Ninja 300,2021,72000.0,63700.0,Samut Prakan,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0402,Yamaha MT-15 2020,Yamaha,Mt-15,2020,41000.0,87900.0,Bangkok,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0403,Mercedes-Benz C-Class 2020,Mercedes-Benz,C-Class,2020,1019000.0,110400.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0404,Isuzu D-Max 2013,Isuzu,D-Max,2013,415000.0,140500.0,Bangkok,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0405,Nissan Note 2017,Nissan,Note,2017,113000.0,143600.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0406,Honda CBR 150R 2019,Honda,Cbr 150R,2019,31000.0,75800.0,Surat Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0407,Toyota CHR 2019,Toyota,Chr,2019,434000.0,89700.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0408,Toyota Yaris 2016,Toyota,Yaris,2016,229000.0,102200.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0409,Honda Click 150 2020,Honda,Click 150,2020,23000.0,99400.0,Nonthaburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0410,Honda City 2020,Honda,City,2020,242000.0,75900.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0411,Kawasaki Z400 2019,Kawasaki,Z400,2019,90000.0,82300.0,Udon Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0412,Honda City 2020,Honda,City,2020,225000.0,82300.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0413,Toyota Yaris 2013,Toyota,Yaris,2013,218000.0,287400.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0414,Mercedes-Benz C-Class 2021,Mercedes-Benz,C-Class,2021,812000.0,49800.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0415,Toyota Camry 2020,Toyota,Camry,2020,496000.0,89100.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0416,Isuzu D-Max 2020,Isuzu,D-Max,2020,384000.0,84500.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0417,Honda CBR 150R 2017,Honda,Cbr 150R,2017,39000.0,161000.0,Lampang,Motorcycle,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0418,Toyota Fortuner 2021,Toyota,Fortuner,2021,598000.0,68400.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0419,Yamaha Aerox 155 2021,Yamaha,Aerox 155,2021,43000.0,58900.0,Bangkok,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0420,Mercedes-Benz C-Class 2021,Mercedes-Benz,C-Class,2021,1113000.0,68400.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0421,Yamaha MT-15 2022,Yamaha,Mt-15,2022,60000.0,44300.0,Hat Yai (Songkhla),Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0422,Toyota Corolla 2018,Toyota,Corolla,2018,302000.0,103200.0,Bangkok,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0423,Honda PCX 160 2018,Honda,Pcx 160,2018,31000.0,105900.0,Chiang Mai,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0424,Honda Jazz 2015,Honda,Jazz,2015,165000.0,193000.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0425,Yamaha Aerox 155 2018,Yamaha,Aerox 155,2018,26000.0,98100.0,Prachuap Khiri Khan,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0426,Toyota Fortuner 2019,Toyota,Fortuner,2019,490000.0,133300.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0427,Mazda CX-5 2020,Mazda,Cx-5,2020,446000.0,62500.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0428,Honda Civic 2018,Honda,Civic,2018,322000.0,114400.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0429,BMW Series 3 2018,Bmw,Series 3,2018,891000.0,72200.0,Surat Thani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0430,Toyota Hilux Revo 2019,Toyota,Hilux Revo,2019,480000.0,90700.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0431,Honda Wave 110 2012,Honda,Wave 110,2012,14000.0,129300.0,Rayong,Motorcycle,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0432,Yamaha NMAX 155 2019,Yamaha,Nmax 155,2019,40000.0,93600.0,Khon Kaen,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0433,Honda City 2020,Honda,City,2020,212000.0,63700.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0434,Mercedes-Benz C-Class 2017,Mercedes-Benz,C-Class,2017,1129000.0,184900.0,Phuket,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0435,Toyota Corolla 2020,Toyota,Corolla,2020,284000.0,54900.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0436,Honda City 2020,Honda,City,2020,168000.0,122400.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0437,Yamaha MT-15 2023,Yamaha,Mt-15,2023,63000.0,39300.0,Nonthaburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0438,Mitsubishi Triton 2016,Mitsubishi,Triton,2016,252000.0,152700.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0439,Honda CBR 150R 2018,Honda,Cbr 150R,2018,31000.0,110600.0,Lampang,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0440,Nissan Almera 2012,Nissan,Almera,2012,212000.0,219700.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0441,BMW Series 3 2016,Bmw,Series 3,2016,880000.0,161100.0,Bangkok,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0442,Mitsubishi Triton 2020,Mitsubishi,Triton,2020,372000.0,110400.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0443,Honda CR-V 2020,Honda,Cr-V,2020,427000.0,133800.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0444,Nissan Navara 2014,Nissan,Navara,2014,340000.0,124200.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0445,Mazda CX-5 2016,Mazda,Cx-5,2016,471000.0,141200.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0446,Honda Jazz 2016,Honda,Jazz,2016,192000.0,185200.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0447,Yamaha MT-15 2023,Yamaha,Mt-15,2023,59000.0,29000.0,Nakhon Sawan,Motorcycle,Mock,2026-07-07T10:54:42.639371,3,3-5 yrs
mock_0448,Toyota Camry 2015,Toyota,Camry,2015,596000.0,120800.0,Nonthaburi,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0449,Mazda CX-5 2022,Mazda,Cx-5,2022,488000.0,57400.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0450,Mercedes-Benz C-Class 2022,Mercedes-Benz,C-Class,2022,1286000.0,69300.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0451,Mazda 3 2015,Mazda,3,2015,278000.0,221800.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0452,Mazda CX-5 2021,Mazda,Cx-5,2021,495000.0,66100.0,Prachuap Khiri Khan,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0453,Isuzu D-Max 2014,Isuzu,D-Max,2014,365000.0,117000.0,Bangkok,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0454,Honda Wave 110 2020,Honda,Wave 110,2020,15000.0,88600.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0455,Yamaha MT-15 2022,Yamaha,Mt-15,2022,43000.0,48800.0,Phuket,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0456,Suzuki Swift 2012,Suzuki,Swift,2012,162000.0,141600.0,Chonburi,Car,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0457,Toyota Camry 2020,Toyota,Camry,2020,537000.0,94000.0,Nakhon Sawan,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0458,Honda PCX 160 2021,Honda,Pcx 160,2021,36000.0,106200.0,Samut Prakan,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0459,Honda CR-V 2014,Honda,Cr-V,2014,412000.0,126700.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0460,Honda Civic 2019,Honda,Civic,2019,339000.0,100800.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0461,Toyota CHR 2021,Toyota,Chr,2021,408000.0,100500.0,Hat Yai (Songkhla),Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0462,Honda CR-V 2015,Honda,Cr-V,2015,339000.0,136400.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0463,Suzuki GSX-S150 2020,Suzuki,Gsx-S150,2020,34000.0,50700.0,Prachuap Khiri Khan,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0464,Yamaha MT-15 2022,Yamaha,Mt-15,2022,43000.0,78400.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0465,Toyota Corolla 2018,Toyota,Corolla,2018,280000.0,89300.0,Chonburi,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0466,Mazda 3 2014,Mazda,3,2014,298000.0,129900.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0467,Honda PCX 160 2022,Honda,Pcx 160,2022,53000.0,50500.0,Udon Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,4,3-5 yrs
mock_0468,Yamaha NMAX 155 2020,Yamaha,Nmax 155,2020,38000.0,85100.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0469,Toyota CHR 2018,Toyota,Chr,2018,388000.0,131600.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0470,Honda PCX 160 2019,Honda,Pcx 160,2019,39000.0,129900.0,Samut Prakan,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0471,Yamaha R15 2021,Yamaha,R15,2021,48000.0,52900.0,Lampang,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0472,Honda Jazz 2018,Honda,Jazz,2018,196000.0,130800.0,Pathum Thani,Car,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0473,Honda HR-V 2021,Honda,Hr-V,2021,364000.0,70300.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0474,Nissan Note 2015,Nissan,Note,2015,195000.0,91800.0,Saraburi,Car,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0475,Honda Wave 110 2012,Honda,Wave 110,2012,14000.0,306400.0,Bangkok,Motorcycle,Mock,2026-07-07T10:54:42.639371,14,10+ yrs
mock_0476,Kawasaki Z400 2020,Kawasaki,Z400,2020,58000.0,135500.0,Chonburi,Motorcycle,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0477,Honda Civic 2019,Honda,Civic,2019,370000.0,134200.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0478,Honda PCX 160 2018,Honda,Pcx 160,2018,40000.0,68200.0,Rayong,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0479,Honda Jazz 2013,Honda,Jazz,2013,163000.0,223500.0,Chiang Mai,Car,Mock,2026-07-07T10:54:42.639371,13,10+ yrs
mock_0480,Yamaha R15 2021,Yamaha,R15,2021,39000.0,66300.0,Nakhon Sawan,Motorcycle,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0481,Honda Civic 2017,Honda,Civic,2017,324000.0,180900.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0482,Mitsubishi Triton 2014,Mitsubishi,Triton,2014,272000.0,229000.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,12,10+ yrs
mock_0483,Mercedes-Benz C-Class 2016,Mercedes-Benz,C-Class,2016,1002000.0,98200.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0484,Honda Wave 110 2018,Honda,Wave 110,2018,16000.0,110900.0,Pathum Thani,Motorcycle,Mock,2026-07-07T10:54:42.639371,8,6-10 yrs
mock_0485,Ford Ranger 2021,Ford,Ranger,2021,401000.0,89300.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0486,Mercedes-Benz C-Class 2016,Mercedes-Benz,C-Class,2016,1092000.0,133400.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0487,Mercedes-Benz C-Class 2019,Mercedes-Benz,C-Class,2019,1121000.0,130900.0,Chiang Rai,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0488,BMW Series 3 2019,Bmw,Series 3,2019,961000.0,70000.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0489,Toyota Fortuner 2021,Toyota,Fortuner,2021,678000.0,82000.0,Samut Prakan,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
mock_0490,Ford EcoSport 2016,Ford,Ecosport,2016,247000.0,99900.0,Khon Kaen,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0491,Isuzu D-Max 2020,Isuzu,D-Max,2020,359000.0,101500.0,Udon Thani,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0492,Honda Click 150 2015,Honda,Click 150,2015,21000.0,146300.0,Lampang,Motorcycle,Mock,2026-07-07T10:54:42.639371,11,10+ yrs
mock_0493,Honda Wave 110 2019,Honda,Wave 110,2019,14000.0,117100.0,Krabi,Motorcycle,Mock,2026-07-07T10:54:42.639371,7,6-10 yrs
mock_0494,Mitsubishi Pajero 2017,Mitsubishi,Pajero,2017,570000.0,180500.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,9,6-10 yrs
mock_0495,Mitsubishi Triton 2016,Mitsubishi,Triton,2016,361000.0,121100.0,Lampang,Car,Mock,2026-07-07T10:54:42.639371,10,6-10 yrs
mock_0496,Nissan Almera 2020,Nissan,Almera,2020,222000.0,112100.0,Nakhon Ratchasima,Car,Mock,2026-07-07T10:54:42.639371,6,6-10 yrs
mock_0497,Honda HR-V 2021,Honda,Hr-V,2021,381000.0,88600.0,Rayong,Car,Mock,2026-07-07T10:54:42.639371,5,3-5 yrs
